,Evaluation,Method,Model,MAE,std_abs_err,MAPE,std_relative_abs_err,RMSE,R2,Y_hat,Y_true
0,12001,avg,Ridge,0.15826948109991684,0.09033381537316186,0.2617686133401317,0.6572971086280629,0.1899308611286101,0.1281430047724158,"[0.61197846 0.58891868 0.63503825 0.40836839 0.42842261 0.38831418
 0.57202421 0.62136513 0.52268329 0.9247988  0.92589031 0.92370729
 0.92412391 0.90106412 0.94718369 0.72051384 0.74056806 0.70045962
 0.88416966 0.93351058 0.83482873 0.73169386 0.73278537 0.73060235
 0.73101896 0.70795918 0.75407875 0.5274089  0.54746311 0.50735468
 0.69106471 0.74040563 0.64172379 0.61265336 0.61374487 0.61156185]","[[0.79475732]
 [0.77054882]
 [0.77816167]
 [0.45619006]
 [0.11595643]
 [0.42955449]
 [0.48296558]
 [0.40737366]
 [0.41591596]
 [0.78825672]
 [0.92651453]
 [0.88899881]
 [0.94371224]
 [0.98835086]
 [0.84854511]
 [0.72823824]
 [0.65302154]
 [0.8041304 ]
 [0.98965135]
 [0.94891531]
 [0.96916198]
 [0.8047574 ]
 [0.89106253]
 [0.90560488]
 [0.89939665]
 [0.9234756 ]
 [0.88256258]
 [0.91417669]
 [0.77917198]
 [0.91219735]
 [0.91659296]
 [0.95014831]
 [0.93965865]
 [0.94533914]
 [0.89610277]
 [0.86854533]]"
0,12048,avg,Ridge,0.17956191319004083,0.098367936478059,0.414692482732812,1.7395100019275207,0.22077703334677173,0.18280211311969385,"[0.6193544  0.57478253 0.66392626 0.42226887 0.41759461 0.42694313
 0.58206403 0.60496035 0.55916772 0.93392365 0.91058951 0.95725779
 0.93265365 0.88808179 0.97722551 0.73556813 0.73089387 0.74024238
 0.89536329 0.91825961 0.87246697 0.7418928  0.71855865 0.76522694
 0.7406228  0.69605093 0.78519466 0.54353727 0.53886301 0.54821153
 0.70333243 0.72622875 0.68043611 0.6206244  0.59729025 0.64395854]","[[0.95188311]
 [0.98205471]
 [0.99176781]
 [0.30769525]
 [0.05203706]
 [0.35335252]
 [0.38497209]
 [0.3692267 ]
 [0.38193534]
 [0.87807663]
 [0.97761851]
 [0.97039675]
 [0.94846449]
 [0.98443467]
 [0.95613691]
 [0.65723816]
 [0.77876227]
 [0.67138204]
 [0.90713281]
 [0.95063515]
 [0.97321142]
 [0.99423697]
 [0.99712035]
 [0.95483735]
 [0.75189398]
 [0.89801934]
 [0.90756892]
 [0.79911473]
 [0.89975877]
 [0.86838695]
 [0.88097163]
 [0.83077776]
 [0.89192324]
 [0.99956886]
 [0.99979911]
 [0.99964225]]"
0,12701,avg,Ridge,0.15260373916313638,0.13142931349360143,0.4660566487111576,0.7235792409756919,0.20632792000453062,0.329146361859754,"[0.5958368  0.56854354 0.62313007 0.39106145 0.40006827 0.38205464
 0.56394898 0.60649432 0.52140364 0.90834336 0.90066004 0.91602668
 0.90306479 0.87577152 0.93035805 0.69828944 0.70729625 0.68928262
 0.87117696 0.91372231 0.82863162 0.73763665 0.72995333 0.74531997
 0.73235807 0.7050648  0.75965134 0.52758272 0.53658953 0.51857591
 0.70047025 0.74301559 0.65792491 0.60111538 0.59343206 0.6087987 ]","[[0.6237963 ]
 [0.7171057 ]
 [0.71631353]
 [0.6086484 ]
 [0.34434409]
 [0.49806811]
 [0.387086  ]
 [0.45942264]
 [0.41486875]
 [0.83122257]
 [0.9301025 ]
 [0.95467772]
 [0.98035326]
 [0.97802315]
 [0.95543542]
 [0.44320745]
 [0.74930756]
 [0.85228033]
 [0.98374083]
 [0.94373648]
 [0.97803453]
 [0.49375238]
 [0.52558133]
 [0.41582979]
 [0.88223754]
 [0.98904369]
 [0.77827844]
 [0.41485215]
 [0.70306232]
 [0.51294848]
 [0.2366919 ]
 [0.13633384]
 [0.14118121]
 [0.6426263 ]
 [0.51653222]
 [0.52714431]]"
0,12832,avg,Ridge,0.1638248453472918,0.1234173978814782,0.4283037663839979,0.8123456955247023,0.21594110332211042,0.17657491761447186,"[0.67522223 0.56635274 0.78409173 0.47800138 0.41056675 0.54543601
 0.63824835 0.60256998 0.67392673 0.99169912 0.90761387 1.07578436
 0.98982608 0.88095659 1.09869558 0.79260522 0.72517059 0.86003985
 0.9528522  0.91717383 0.98853058 0.79595257 0.71186733 0.88003781
 0.79407953 0.68521004 0.90294903 0.59685868 0.52942404 0.66429331
 0.75710565 0.72142728 0.79278403 0.67709527 0.59301003 0.76118051]","[[0.7222509 ]
 [0.67187312]
 [0.58272752]
 [0.28210822]
 [0.19281484]
 [0.4720613 ]
 [0.36435971]
 [0.48896226]
 [0.40495385]
 [0.73621571]
 [0.96880127]
 [0.93240842]
 [0.97864799]
 [0.97984867]
 [0.96789032]
 [0.59612413]
 [0.29399397]
 [0.12482699]
 [0.91172188]
 [0.90996342]
 [0.83633123]
 [0.82572448]
 [0.82187581]
 [0.79394483]
 [0.90344707]
 [0.87950239]
 [0.72909638]
 [0.74858424]
 [0.92665552]
 [0.92178779]
 [0.78374765]
 [0.7999228 ]
 [0.88532199]
 [0.66850347]
 [0.89157433]
 [0.88247085]]"
0,B1,avg,Ridge,0.1307709162593207,0.10114338548302958,0.19991203591957718,0.1902528353600308,0.17367598082412208,0.2903444919034466,"[0.62358298 0.58803518 0.65913079 0.41865401 0.42497357 0.41233445
 0.58558152 0.62325797 0.54790507 0.93748309 0.92573283 0.94923336
 0.93549579 0.89994798 0.9710436  0.73056682 0.73688638 0.72424726
 0.89749432 0.93517077 0.85981787 0.74451959 0.73276933 0.75626985
 0.74253228 0.70698448 0.77808009 0.53760331 0.54392287 0.53128375
 0.70453082 0.74220727 0.66685437 0.62557029 0.61382003 0.63732055]","[[0.42509385]
 [0.66837588]
 [0.62955949]
 [0.36505974]
 [0.31869931]
 [0.45865587]
 [0.39617026]
 [0.39834738]
 [0.40097912]
 [0.73315454]
 [0.94713401]
 [0.96636701]
 [0.93159431]
 [0.975999  ]
 [0.94159384]
 [0.4860882 ]
 [0.5320514 ]
 [0.60237077]
 [0.85113901]
 [0.87697482]
 [0.88667544]
 [0.64880035]
 [0.74374471]
 [0.77934613]
 [0.91341457]
 [0.87453569]
 [0.81977173]
 [0.92409418]
 [0.93025802]
 [0.90222436]
 [0.76946686]
 [0.76610499]
 [0.87169404]
 [0.64199834]
 [0.95690239]
 [0.90752355]]"
0,B8,avg,Ridge,0.19469273635593531,0.10002916363666597,54728582495303.26,101.20346738500598,0.2344940047101835,0.13670192837717543,"[0.61619521 0.59161309 0.64077733 0.42268716 0.43747871 0.40789561
 0.58002437 0.62338502 0.53666371 0.93451743 0.93173128 0.93730358
 0.93289288 0.90831076 0.957475   0.73938483 0.75417638 0.72459328
 0.89672204 0.94008269 0.85336138 0.73851793 0.73573178 0.74130408
 0.73689338 0.71231126 0.7614755  0.54338533 0.55817689 0.52859378
 0.70072254 0.74408319 0.65736188 0.61781976 0.6150336  0.62060591]","[[0.95596408]
 [0.98038748]
 [0.99237241]
 [0.37063027]
 [0.        ]
 [0.40655816]
 [0.36988945]
 [0.40134686]
 [0.39904629]
 [0.84691344]
 [0.97948001]
 [0.96152962]
 [0.94858407]
 [0.97170611]
 [0.96583419]
 [0.48206093]
 [0.48993262]
 [0.62812498]
 [0.89959978]
 [0.92568436]
 [0.95888681]
 [0.99227679]
 [0.99963227]
 [0.99374073]
 [0.88575371]
 [0.87437664]
 [0.89666384]
 [0.81122728]
 [0.89745489]
 [0.84177442]
 [0.91346479]
 [0.88777914]
 [0.89888459]
 [0.99974418]
 [0.99974191]
 [0.99977629]]"
0,B18,avg,Ridge,0.1626713793149205,0.12004557643458971,0.41725632511610367,0.4851821176576483,0.2185338508201739,0.1332310468391089,"[0.66029414 0.71221545 0.60837283 0.4572665  0.54696395 0.36756906
 0.6269231  0.74965612 0.50419007 0.96958947 1.04254694 0.89663199
 0.96526253 1.01718385 0.91334122 0.7622349  0.85193234 0.67253745
 0.93189149 1.05462452 0.80915846 0.79950548 0.87246295 0.726548
 0.79517854 0.84709986 0.74325723 0.59215091 0.68184835 0.50245346
 0.7618075  0.88454053 0.63907447 0.66462107 0.73757855 0.59166359]","[[0.61278239]
 [0.69253696]
 [0.65450303]
 [0.41617595]
 [0.25336463]
 [0.4818378 ]
 [0.34547948]
 [0.42659821]
 [0.37835684]
 [0.79373901]
 [0.92711809]
 [0.94505321]
 [0.9558245 ]
 [0.95602172]
 [0.94370372]
 [0.69275667]
 [0.73602587]
 [0.69907302]
 [0.8771814 ]
 [0.92257636]
 [0.97619101]
 [0.53805488]
 [0.47939064]
 [0.43784688]
 [0.91126658]
 [0.80723995]
 [0.66194838]
 [0.22560538]
 [0.5440515 ]
 [0.50682367]
 [0.31875414]
 [0.26119551]
 [0.25509998]
 [0.58194566]
 [0.47260031]
 [0.52170195]]"
0,C5,avg,Ridge,0.14878084840925776,0.12285091757930776,0.35883244591020264,0.44650042885528,0.19973820318017033,0.13191357347366217,"[0.65624316 0.70734838 0.60513794 0.45377824 0.54431392 0.36324255
 0.62163921 0.74586691 0.49741152 0.96863611 1.04277169 0.89450052
 0.96491165 1.01601686 0.91380643 0.76244672 0.85298241 0.67191103
 0.9303077  1.0545354  0.80608    0.79562372 0.8697593  0.72148813
 0.79189926 0.84300447 0.74079404 0.58943433 0.67997002 0.49889864
 0.75729531 0.88152301 0.63306761 0.65996762 0.73410321 0.58583204]","[[0.61741846]
 [0.51342435]
 [0.64749359]
 [0.49960014]
 [0.32949037]
 [0.63221188]
 [0.41602359]
 [0.62896479]
 [0.37594786]
 [0.92403973]
 [0.91356809]
 [0.98145982]
 [0.98924821]
 [0.95391228]
 [0.76820081]
 [0.70729514]
 [0.71327998]
 [0.49779871]
 [0.96163689]
 [0.82640239]
 [0.91115366]
 [0.72826511]
 [0.75197758]
 [0.73515292]
 [0.72771808]
 [0.6286392 ]
 [0.55905769]
 [0.23039224]
 [0.53639065]
 [0.45761743]
 [0.23801143]
 [0.27393508]
 [0.40317314]
 [0.64398475]
 [0.4335643 ]
 [0.58100896]]"
0,E.ce,avg,Ridge,0.1583643971563248,0.1312080649948267,0.25999280345031167,0.3629401554014976,0.19736444839487582,0.032698706877104966,"[0.59903188 0.46362716 0.7344366  0.63400016 0.4821     0.78590032
 0.62759587 0.49941398 0.75577776 0.5733667  0.43045823 0.71627518
 0.62032945 0.48092536 0.75973353 0.62875277 0.56092191 0.69658364
 0.61594418 0.48392439 0.74796396 0.64617921 0.47089032 0.8214681
 0.59599372 0.46574573 0.7262417  0.61216051 0.48415594 0.74016509
 0.57426125 0.43385729 0.71466521 0.5889441  0.44903896 0.72884924
 0.63087923 0.56323188 0.69852658 0.55434895 0.45166835 0.65702955
 0.53893369 0.42543216 0.65243521 0.52852129 0.41606833 0.64097426
 0.5700576  0.44216704 0.69794816 0.57336273 0.43908176 0.70764371
 0.91646511 0.78106039 1.05186984 0.95143339 0.79953323 1.10333355
 0.9450291  0.81684721 1.07321099 0.89079994 0.74789146 1.03370842
 0.93776268 0.79835859 1.07716677 0.94618601 0.87835514 1.01401687
 0.93337741 0.80135762 1.0653972  0.96361244 0.78832355 1.13890133
 0.91342695 0.78317896 1.04367493 0.92959374 0.80158917 1.05759832
 0.89169448 0.75129052 1.03209844 0.90637733 0.76647219 1.04628247
 0.94831246 0.88066511 1.01595981 0.87178218 0.76910158 0.97446278
 0.85636692 0.74286539 0.96986844 0.84595453 0.73350156 0.95840749
 0.88749083 0.75960027 1.01538139 0.89079596 0.75651499 1.02507694
 0.73514031 0.59973559 0.87054504 0.77010859 0.61820843 0.92200875
 0.7637043  0.63552241 0.89188619 0.70947514 0.56656666 0.85238362
 0.75643788 0.61703379 0.89584197 0.76486121 0.69703034 0.83269207
 0.75205261 0.62003282 0.8840724  0.78228764 0.60699875 0.95757653
 0.73210215 0.60185416 0.86235013 0.74826894 0.62026437 0.87627352
 0.71036968 0.56996572 0.85077364 0.72505253 0.58514739 0.86495767
 0.76698766 0.69934031 0.83463501 0.69045738 0.58777678 0.79313798
 0.67504212 0.5615406  0.78854364 0.66462973 0.55217676 0.77708269
 0.70616603 0.57827547 0.83405659 0.70947116 0.57519019 0.84375214]","[[0.91348945]
 [0.98451715]
 [0.99262437]
 [0.95188311]
 [0.98205471]
 [0.99176781]
 [0.95596408]
 [0.98038748]
 [0.99237241]
 [0.6237963 ]
 [0.7171057 ]
 [0.71631353]
 [0.84842973]
 [0.78374516]
 [0.78660112]
 [0.61278239]
 [0.69253696]
 [0.65450303]
 [0.42509385]
 [0.66837588]
 [0.62955949]
 [0.7222509 ]
 [0.67187312]
 [0.58272752]
 [0.62997734]
 [0.58704173]
 [0.58027284]
 [0.79475732]
 [0.77054882]
 [0.77816167]
 [0.14906355]
 [0.59650097]
 [0.6126219 ]
 [0.69992615]
 [0.58704173]
 [0.56621503]
 [0.61741846]
 [0.51342435]
 [0.64749359]
 [0.40903003]
 [0.62575839]
 [0.71403127]
 [0.36149194]
 [0.43979194]
 [0.56834823]
 [0.21703461]
 [0.26919282]
 [0.56188405]
 [0.47114438]
 [0.72831622]
 [0.71985186]
 [0.1677766 ]
 [0.58048175]
 [0.58666233]
 [0.96451624]
 [0.9705113 ]
 [0.97664467]
 [0.94846449]
 [0.98443467]
 [0.95613691]
 [0.94858407]
 [0.97170611]
 [0.96583419]
 [0.98035326]
 [0.97802315]
 [0.95543542]
 [0.96755022]
 [0.96704582]
 [0.94045689]
 [0.9558245 ]
 [0.95602172]
 [0.94370372]
 [0.93159431]
 [0.975999  ]
 [0.94159384]
 [0.97864799]
 [0.97984867]
 [0.96789032]
 [0.97190281]
 [0.97763469]
 [0.97715437]
 [0.94371224]
 [0.98835086]
 [0.84854511]
 [0.97139705]
 [0.93711641]
 [0.83269947]
 [0.92970417]
 [0.95392983]
 [0.85809623]
 [0.98924821]
 [0.95391228]
 [0.76820081]
 [0.85525179]
 [0.92696188]
 [0.86337731]
 [0.93909039]
 [0.97894941]
 [0.78161174]
 [0.96712736]
 [0.99043175]
 [0.88401723]
 [0.97322836]
 [0.96522473]
 [0.95250939]
 [0.94696319]
 [0.89135846]
 [0.8717736 ]
 [0.96621555]
 [0.94066202]
 [0.82287077]
 [0.75189398]
 [0.89801934]
 [0.90756892]
 [0.88575371]
 [0.87437664]
 [0.89666384]
 [0.88223754]
 [0.98904369]
 [0.77827844]
 [0.92483339]
 [0.90024691]
 [0.85893472]
 [0.91126658]
 [0.80723995]
 [0.66194838]
 [0.91341457]
 [0.87453569]
 [0.81977173]
 [0.90344707]
 [0.87950239]
 [0.72909638]
 [0.91438627]
 [0.97210151]
 [0.88825073]
 [0.89939665]
 [0.9234756 ]
 [0.88256258]
 [0.62507124]
 [0.71542897]
 [0.65347818]
 [0.72069034]
 [0.38589281]
 [0.50306656]
 [0.72771808]
 [0.6286392 ]
 [0.55905769]
 [0.67607412]
 [0.70814178]
 [0.49685288]
 [0.72556523]
 [0.69860234]
 [0.53338386]
 [0.62221352]
 [0.70538468]
 [0.50094389]
 [0.93997339]
 [0.93346047]
 [0.89254929]
 [0.31007574]
 [0.26073352]
 [0.22604631]]"
0,E.co,avg,Ridge,0.20540928050052648,0.0912852515543759,0.6845891940122932,0.943781377797583,0.26228600972652516,0.16666889509656724,"[0.64947492 0.70771    0.59123985 0.68803148 0.71398191 0.66208105
 0.68872042 0.70842243 0.66901842 0.64202478 0.66936465 0.61468492
 0.68316281 0.71784425 0.64848138 0.69036204 0.79773541 0.58298867
 0.67179629 0.68592947 0.6576631  0.69736225 0.69820169 0.69652282
 0.64262664 0.65972014 0.62553315 0.67163215 0.72630383 0.61696047
 0.61422809 0.61653137 0.61192481 0.63184045 0.63414782 0.62953307
 0.69421992 0.80172629 0.58671354 0.58330037 0.64057284 0.5260279
 0.56256771 0.60333194 0.52180348 0.5483174  0.591306   0.5053288
 0.6054714  0.62533267 0.58561012 0.61438584 0.62649445 0.60227722
 0.89014049 0.94837556 0.83190541 0.92869705 0.95464748 0.90274662
 0.92938599 0.949088   0.90968398 0.88269035 0.91003021 0.85535048
 0.92382838 0.95850982 0.88914694 0.93102761 1.03840098 0.82365424
 0.91246185 0.92659504 0.89832867 0.93802782 0.93886726 0.93718838
 0.88329221 0.9003857  0.86619871 0.91229772 0.96696939 0.85762604
 0.85489366 0.85719693 0.85259038 0.87250601 0.87481339 0.87019863
 0.93488548 1.04239186 0.82737911 0.82396593 0.8812384  0.76669347
 0.80323328 0.8439975  0.76246905 0.78898296 0.83197157 0.74599436
 0.84613696 0.86599824 0.82627569 0.8550514  0.86716002 0.84294279
 0.76754071 0.82577579 0.70930564 0.80609727 0.8320477  0.78014684
 0.80678622 0.82648822 0.78708421 0.76009057 0.78743044 0.73275071
 0.80122861 0.83591004 0.76654717 0.80842783 0.9158012  0.70105446
 0.78986208 0.80399527 0.77572889 0.81542805 0.81626748 0.81458861
 0.76069243 0.77778593 0.74359894 0.78969794 0.84436962 0.73502627
 0.73229388 0.73459716 0.72999061 0.74990624 0.75221362 0.74759886
 0.81228571 0.91979208 0.70477934 0.70136616 0.75863863 0.64409369
 0.6806335  0.72139773 0.63986927 0.66638319 0.70937179 0.62339459
 0.72353719 0.74339846 0.70367592 0.73245163 0.74456024 0.72034302]","[[0.32310936]
 [0.39512069]
 [0.40226433]
 [0.38497209]
 [0.3692267 ]
 [0.38193534]
 [0.36988945]
 [0.40134686]
 [0.39904629]
 [0.387086  ]
 [0.45942264]
 [0.41486875]
 [0.40687344]
 [0.48232297]
 [0.37587003]
 [0.34547948]
 [0.42659821]
 [0.37835684]
 [0.39617026]
 [0.39834738]
 [0.40097912]
 [0.36435971]
 [0.48896226]
 [0.40495385]
 [0.38605619]
 [0.44415041]
 [0.36530147]
 [0.48296558]
 [0.40737366]
 [0.41591596]
 [0.43239395]
 [0.41168073]
 [0.41671517]
 [0.42029501]
 [0.4744252 ]
 [0.37533383]
 [0.41602359]
 [0.62896479]
 [0.37594786]
 [0.39638506]
 [0.4015846 ]
 [0.31444566]
 [0.45063245]
 [0.51022149]
 [0.38337098]
 [0.39029043]
 [0.43337528]
 [0.39525584]
 [0.29228146]
 [0.35879772]
 [0.29614315]
 [0.31219077]
 [0.39582572]
 [0.31664838]
 [0.87466035]
 [0.74207174]
 [0.98245203]
 [0.90713281]
 [0.95063515]
 [0.97321142]
 [0.89959978]
 [0.92568436]
 [0.95888681]
 [0.98374083]
 [0.94373648]
 [0.97803453]
 [0.99724594]
 [0.96430661]
 [0.960025  ]
 [0.8771814 ]
 [0.92257636]
 [0.97619101]
 [0.85113901]
 [0.87697482]
 [0.88667544]
 [0.91172188]
 [0.90996342]
 [0.83633123]
 [0.95346336]
 [0.95998677]
 [0.9610678 ]
 [0.98965135]
 [0.94891531]
 [0.96916198]
 [0.76240106]
 [0.79691918]
 [0.88185945]
 [0.91124271]
 [0.87686392]
 [0.83301408]
 [0.96163689]
 [0.82640239]
 [0.91115366]
 [0.95214641]
 [0.95696108]
 [0.96341331]
 [0.96517574]
 [0.93389062]
 [0.97289124]
 [0.85544417]
 [0.88295712]
 [1.        ]
 [0.88067913]
 [0.96778521]
 [0.98564011]
 [0.95716304]
 [0.84305212]
 [0.7848518 ]
 [0.86056908]
 [0.81702822]
 [0.86183369]
 [0.88097163]
 [0.83077776]
 [0.89192324]
 [0.91346479]
 [0.88777914]
 [0.89888459]
 [0.2366919 ]
 [0.13633384]
 [0.14118121]
 [0.8603028 ]
 [0.95518657]
 [0.92619117]
 [0.31875414]
 [0.26119551]
 [0.25509998]
 [0.76946686]
 [0.76610499]
 [0.87169404]
 [0.78374765]
 [0.7999228 ]
 [0.88532199]
 [0.48171196]
 [0.62563646]
 [0.76102029]
 [0.91659296]
 [0.95014831]
 [0.93965865]
 [0.38356225]
 [0.39794357]
 [0.48052866]
 [0.09819906]
 [0.23941059]
 [0.20836221]
 [0.23801143]
 [0.27393508]
 [0.40317314]
 [0.08443895]
 [0.21605889]
 [0.4988302 ]
 [0.28267304]
 [0.336191  ]
 [0.26568292]
 [0.40858063]
 [0.16723032]
 [0.32851711]
 [0.98518001]
 [0.99785545]
 [0.98871093]
 [0.11831266]
 [0.11560503]
 [0.17233788]]"
0,S.en,avg,Ridge,0.5214632828041663,0.2628561141293437,4382978537834.105,13.539070351803186,0.575709385456305,-3.797008107638902,"[-0.10167323 -0.04775632 -0.15559013 -0.06361031 -0.02890004 -0.09832058
 -0.05713932 -0.00722312 -0.10705552 -0.13021121 -0.08528782 -0.17513459
 -0.07663302 -0.02909985 -0.1241662  -0.05552912  0.0605976  -0.17165585
 -0.06994117 -0.02429188 -0.11559046 -0.05173412 -0.04204951 -0.06141873
 -0.1148026  -0.06324821 -0.16635698 -0.08798901 -0.02672383 -0.1492542
 -0.13234589 -0.09225725 -0.17243453 -0.11749472 -0.07455668 -0.16043276
 -0.05275257  0.06557977 -0.17108491 -0.16091933 -0.0712393  -0.25059937
 -0.18549603 -0.10660165 -0.26439041 -0.19510023 -0.11813044 -0.27207002
 -0.14648227 -0.08977416 -0.20319038 -0.1405486  -0.0892391  -0.1918581
  0.22109065  0.27500755  0.16717375  0.25915356  0.29386384  0.22444329
  0.26562455  0.31554076  0.21570835  0.19255267  0.23747605  0.14762928
  0.24613085  0.29366403  0.19859767  0.26723475  0.38336148  0.15110802
  0.2528227   0.298472    0.20717341  0.27102975  0.28071437  0.26134514
  0.20796128  0.25951566  0.15640689  0.23477486  0.29604005  0.17350968
  0.19041798  0.23050662  0.15032934  0.20526915  0.2482072   0.16233111
  0.27001131  0.38834365  0.15167897  0.16184454  0.25152457  0.07216451
  0.13726784  0.21616223  0.05837346  0.12766365  0.20463343  0.05069386
  0.17628161  0.23298972  0.1195735   0.18221527  0.23352477  0.13090577
 -0.00695285  0.04696405 -0.06086976  0.03111006  0.06582033 -0.00360021
  0.03758105  0.08749725 -0.01233515 -0.03549083  0.00943255 -0.08041422
  0.01808735  0.06562053 -0.02944583  0.03919125  0.15531798 -0.07693548
  0.0247792   0.07042849 -0.02087009  0.04298625  0.05267086  0.03330164
 -0.02008223  0.03147216 -0.07163661  0.00673136  0.06799654 -0.05453383
 -0.03762552  0.00246312 -0.07771416 -0.02277435  0.02016369 -0.06571239
  0.0419678   0.16030014 -0.07636454 -0.06619896  0.02348107 -0.15587899
 -0.09077566 -0.01188128 -0.16967004 -0.10037986 -0.02341007 -0.17734964
 -0.05176189  0.00494621 -0.10847    -0.04582823  0.00548127 -0.09713773]","[[0.29211455]
 [0.30351804]
 [0.50266117]
 [0.30769525]
 [0.05203706]
 [0.35335252]
 [0.37063027]
 [0.        ]
 [0.40655816]
 [0.6086484 ]
 [0.34434409]
 [0.49806811]
 [0.39426409]
 [0.20988306]
 [0.59838156]
 [0.41617595]
 [0.25336463]
 [0.4818378 ]
 [0.36505974]
 [0.31869931]
 [0.45865587]
 [0.28210822]
 [0.19281484]
 [0.4720613 ]
 [0.50859862]
 [0.45565884]
 [0.44532886]
 [0.45619006]
 [0.11595643]
 [0.42955449]
 [0.30539326]
 [0.06283783]
 [0.36968642]
 [0.51424479]
 [0.27277721]
 [0.58591224]
 [0.49960014]
 [0.32949037]
 [0.63221188]
 [0.39324875]
 [0.05213942]
 [0.26105455]
 [0.52796393]
 [0.44945517]
 [0.31917066]
 [0.56709756]
 [0.20122971]
 [0.51169929]
 [0.72965397]
 [0.32654449]
 [0.53297676]
 [0.49677968]
 [0.34892035]
 [0.44762699]
 [0.78988673]
 [0.70806332]
 [0.54729751]
 [0.65723816]
 [0.77876227]
 [0.67138204]
 [0.48206093]
 [0.48993262]
 [0.62812498]
 [0.44320745]
 [0.74930756]
 [0.85228033]
 [0.70563928]
 [0.75733379]
 [0.7751519 ]
 [0.69275667]
 [0.73602587]
 [0.69907302]
 [0.4860882 ]
 [0.5320514 ]
 [0.60237077]
 [0.59612413]
 [0.29399397]
 [0.12482699]
 [0.82428567]
 [0.89054612]
 [0.91884961]
 [0.72823824]
 [0.65302154]
 [0.8041304 ]
 [0.35175302]
 [0.31921994]
 [0.67310099]
 [0.0469013 ]
 [0.71413153]
 [0.36338832]
 [0.70729514]
 [0.71327998]
 [0.49779871]
 [0.60714991]
 [0.78177199]
 [0.82261721]
 [0.75863108]
 [0.70394953]
 [0.60870082]
 [0.        ]
 [0.77550664]
 [0.66544829]
 [0.96531609]
 [0.98482293]
 [0.96360615]
 [0.85308362]
 [0.71339994]
 [0.91840272]
 [0.70396517]
 [0.91296726]
 [0.81070028]
 [0.79911473]
 [0.89975877]
 [0.86838695]
 [0.81122728]
 [0.89745489]
 [0.84177442]
 [0.41485215]
 [0.70306232]
 [0.51294848]
 [0.87072956]
 [0.97701347]
 [0.88924878]
 [0.22560538]
 [0.5440515 ]
 [0.50682367]
 [0.92409418]
 [0.93025802]
 [0.90222436]
 [0.74858424]
 [0.92665552]
 [0.92178779]
 [0.23763899]
 [0.98775245]
 [0.94403186]
 [0.91417669]
 [0.77917198]
 [0.91219735]
 [0.34203753]
 [0.77984246]
 [0.24694186]
 [0.        ]
 [0.20943641]
 [0.02536471]
 [0.23039224]
 [0.53639065]
 [0.45761743]
 [0.07405875]
 [0.43190293]
 [0.20643897]
 [0.21471827]
 [0.52124703]
 [0.29892466]
 [0.37172853]
 [0.56174631]
 [0.41365941]
 [1.        ]
 [0.99904466]
 [0.99774927]
 [0.20434278]
 [0.4114521 ]
 [0.09991753]]"
